,num_prefill_tokens,num_decode_tokens,num_total_tokens,pd_ratio
173243,2955,68,3023,43.45588235294117
173249,2235,172,2407,12.994186046511627
173251,2372,155,2527,15.303225806451612
173257,2706,294,3000,9.20408163265306
173261,2659,49,2708,54.265306122448976
173262,2504,128,2632,19.5625
173268,3325,285,3610,11.666666666666666
173270,2165,187,2352,11.577540106951872
173275,3808,283,4091,13.45583038869258
173277,2007,146,2153,13.746575342465754
173286,1962,198,2160,9.909090909090908
173290,3214,124,3338,25.91935483870968
173291,1102,158,1260,6.974683544303797
173314,2928,174,3102,16.82758620689655
173315,2516,128,2644,19.65625
173319,1829,390,2219,4.68974358974359
173323,3542,150,3692,23.613333333333333
173337,2889,203,3092,14.23152709359606
173345,2789,170,2959,16.405882352941177
173365,2866,138,3004,20.768115942028984
173375,3430,224,3654,15.3125
173377,3823,191,4014,20.01570680628272
173386,3252,285,3537,11.410526315789474
173396,3524,242,3766,14.56198347107438
173398,438,107,545,4.093457943925234
173404,247,3721,3968,0.0663800053748992
173418,3773,173,3946,21.809248554913296
173420,1397,118,1515,11.83898305084746
173425,2093,462,2555,4.53030303030303
173429,3679,24,3703,153.29166666666666
173438,1777,167,1944,10.640718562874252
173449,2062,153,2215,13.477124183006536
173472,1554,76,1630,20.44736842105263
173482,3067,131,3198,23.41221374045801
173484,3513,198,3711,17.742424242424242
173487,2066,202,2268,10.227722772277229
173492,2028,113,2141,17.946902654867255
173494,3028,279,3307,10.85304659498208
173510,2583,152,2735,16.99342105263158
173519,3331,175,3506,19.03428571428572
173528,2950,118,3068,25.0
173538,1909,193,2102,9.89119170984456
173549,2357,149,2506,15.818791946308725
173550,2953,193,3146,15.300518134715023
173564,3893,159,4052,24.48427672955975
173593,3392,217,3609,15.631336405529954
173614,1428,143,1571,9.986013986013988
173619,3386,123,3509,27.528455284552845
173621,3605,107,3712,33.691588785046726
173631,3273,105,3378,31.17142857142857
173641,2871,333,3204,8.621621621621621
173644,3533,69,3602,51.20289855072464
173645,3065,140,3205,21.892857142857142
173659,2425,168,2593,14.43452380952381
173662,1688,218,1906,7.743119266055046
173674,3577,268,3845,13.347014925373134
173682,2887,144,3031,20.04861111111111
173684,2592,173,2765,14.982658959537572
173704,3765,129,3894,29.186046511627907
173725,2174,210,2384,10.352380952380951
173726,2132,261,2393,8.168582375478927
173734,3642,91,3733,40.02197802197802
173736,1553,1518,3071,1.023056653491436
173737,1810,235,2045,7.702127659574468
173749,2465,140,2605,17.607142857142858
173753,2087,274,2361,7.616788321167883
173768,3857,107,3964,36.046728971962615
173775,2854,114,2968,25.035087719298247
173776,1876,339,2215,5.533923303834809
173777,3479,138,3617,25.21014492753623
173778,2068,202,2270,10.237623762376238
173779,2921,355,3276,8.228169014084507
173791,2688,352,3040,7.636363636363637
173801,2306,113,2419,20.4070796460177
173806,1950,250,2200,7.8
173810,3928,148,4076,26.54054054054054
173811,2603,145,2748,17.951724137931034
173823,2839,326,3165,8.708588957055214
173824,3360,88,3448,38.18181818181818
173846,1779,1126,2905,1.5799289520426287
173849,3033,149,3182,20.355704697986575
173854,3478,176,3654,19.76136363636364
173875,3771,123,3894,30.65853658536585
173882,3811,229,4040,16.641921397379914
173905,1921,98,2019,19.60204081632653
173921,2559,241,2800,10.618257261410788
173941,1924,23,1947,83.65217391304348
173946,3433,62,3495,55.37096774193548
173950,2260,267,2527,8.464419475655431
173977,1966,99,2065,19.858585858585855
173988,356,2159,2515,0.1648911533117183
173989,3188,281,3469,11.345195729537366
173990,3492,84,3576,41.57142857142857
173991,3562,94,3656,37.8936170212766
174002,3696,199,3895,18.57286432160804
174010,3412,197,3609,17.31979695431472
174017,1214,50,1264,24.28
174029,3013,255,3268,11.815686274509805
174035,2198,174,2372,12.632183908045976
174049,2830,113,2943,25.04424778761062
174064,2991,208,3199,14.379807692307692
174070,3871,121,3992,31.99173553719008
174081,1979,94,2073,21.0531914893617
174092,2103,159,2262,13.226415094339623
174097,3776,119,3895,31.73109243697479
174123,1741,265,2006,6.569811320754717
174129,2815,330,3145,8.530303030303031
174131,3424,105,3529,32.60952380952381
174152,3647,155,3802,23.529032258064515
174157,1987,105,2092,18.923809523809524
174162,920,1716,2636,0.5361305361305362
174165,2359,185,2544,12.751351351351351
174173,3874,153,4027,25.320261437908496
174174,1527,156,1683,9.788461538461538
174178,3552,116,3668,30.620689655172413
174180,3564,136,3700,26.205882352941178
174194,3660,155,3815,23.61290322580645
174201,2762,96,2858,28.77083333333333
174221,84,3081,3165,0.0272638753651411
174226,1963,100,2063,19.63
174242,956,289,1245,3.3079584775086506
174255,1835,145,1980,12.655172413793103
174258,2180,660,2840,3.303030303030303
174262,992,862,1854,1.1508120649651972
174275,1875,147,2022,12.755102040816327
174282,2371,147,2518,16.12925170068027
174288,1985,248,2233,8.004032258064516
174302,3245,774,4019,4.19250645994832
174307,3385,341,3726,9.926686217008797
174309,994,154,1148,6.454545454545454
174311,2898,137,3035,21.153284671532848
174321,3896,134,4030,29.074626865671643
174322,1075,118,1193,9.110169491525424
174323,2046,64,2110,31.96875
174331,2379,206,2585,11.548543689320388
174341,2848,48,2896,59.333333333333336
174342,3349,190,3539,17.626315789473683
174343,1637,128,1765,12.7890625
174361,3592,355,3947,10.11830985915493
174367,2367,207,2574,11.434782608695652
174373,3445,212,3657,16.25
174382,3197,193,3390,16.564766839378237
174386,3781,174,3955,21.729885057471265
174391,1962,243,2205,8.074074074074074
174409,2606,204,2810,12.77450980392157
174413,1533,203,1736,7.551724137931035
174420,3463,171,3634,20.251461988304094
174424,1875,96,1971,19.53125
174429,2568,231,2799,11.116883116883116
174433,785,86,871,9.127906976744184
174440,2108,121,2229,17.421487603305785
174444,689,188,877,3.664893617021277
174461,3739,194,3933,19.27319587628866
174462,1453,205,1658,7.087804878048781
174469,3007,328,3335,9.167682926829269
174491,3860,174,4034,22.183908045977013
174494,2599,164,2763,15.847560975609756
174498,2431,106,2537,22.933962264150946
174502,1069,278,1347,3.8453237410071934
174510,2887,256,3143,11.27734375
174528,956,260,1216,3.6769230769230767
174542,2273,176,2449,12.914772727272728
174546,1725,218,1943,7.912844036697248
174557,2362,132,2494,17.893939393939394
174562,2145,53,2198,40.471698113207545
174564,2709,241,2950,11.240663900414935
174579,728,78,806,9.333333333333334
174583,3342,111,3453,30.10810810810811
174595,3575,311,3886,11.495176848874598
174596,2777,164,2941,16.932926829268293
174603,3170,349,3519,9.083094555873926
174610,1274,161,1435,7.913043478260869
174613,3352,56,3408,59.85714285714285
174638,2775,129,2904,21.511627906976745
174664,2704,146,2850,18.52054794520548
174688,2433,166,2599,14.656626506024097
174689,3612,213,3825,16.95774647887324
174695,1935,16,1951,120.9375
174710,1753,145,1898,12.089655172413794
174711,2738,89,2827,30.764044943820224
174713,2567,173,2740,14.83815028901734
174730,2193,109,2302,20.119266055045877
174734,3191,668,3859,4.776946107784431
174741,3395,54,3449,62.87037037037037
174748,76,3449,3525,0.0220353725717599
174764,2214,276,2490,8.021739130434783
174770,2132,372,2504,5.731182795698925
174778,3309,277,3586,11.945848375451265
174790,1886,68,1954,27.735294117647054
174794,3274,227,3501,14.422907488986784
174803,1950,145,2095,13.448275862068966
174815,2972,131,3103,22.68702290076336
174816,3926,53,3979,74.0754716981132
174820,3581,229,3810,15.637554585152838
174830,3794,132,3926,28.74242424242424
174831,2951,365,3316,8.084931506849315
174833,2667,97,2764,27.49484536082474
174840,2033,45,2078,45.17777777777778
174870,3059,160,3219,19.11875
174889,2005,67,2072,29.92537313432836
174899,3133,122,3255,25.68032786885246
174900,3524,182,3706,19.36263736263736
174903,1335,126,1461,10.595238095238097
174919,2213,161,2374,13.745341614906833
174923,3715,36,3751,103.19444444444444
174926,3470,188,3658,18.45744680851064
174946,1698,186,1884,9.129032258064516
174964,3215,103,3318,31.21359223300971
174966,105,3485,3590,0.0301291248206599
174968,3581,45,3626,79.57777777777778
174976,2129,172,2301,12.377906976744184
174978,2119,122,2241,17.368852459016395
174983,3523,311,3834,11.327974276527332
175006,3815,101,3916,37.772277227722775
175007,3232,193,3425,16.746113989637305
175016,2627,126,2753,20.849206349206348
175029,3900,84,3984,46.42857142857143
175033,2256,80,2336,28.2
175035,2069,234,2303,8.841880341880342
175037,2231,180,2411,12.394444444444444
175042,3192,125,3317,25.536
175043,834,236,1070,3.5338983050847457
175046,3564,163,3727,21.865030674846626
175049,2780,124,2904,22.41935483870968
175050,2516,283,2799,8.890459363957596
175052,3415,339,3754,10.073746312684364
175055,2350,45,2395,52.22222222222222
175067,2130,188,2318,11.329787234042554
175080,1205,55,1260,21.90909090909091
175110,1914,230,2144,8.321739130434782
175111,3317,115,3432,28.843478260869563
175114,1924,73,1997,26.356164383561644
175130,2492,166,2658,15.012048192771084
175141,2888,187,3075,15.44385026737968
175163,3630,197,3827,18.42639593908629
175164,2280,122,2402,18.688524590163933
175165,2029,179,2208,11.335195530726256
175171,3386,94,3480,36.02127659574468
175174,2679,414,3093,6.471014492753623
175182,3195,142,3337,22.5
175183,2139,832,2971,2.5709134615384617
175218,2670,320,2990,8.34375
175220,3539,156,3695,22.685897435897434
175221,3164,195,3359,16.225641025641025
175229,2353,107,2460,21.99065420560748
175235,1155,224,1379,5.15625
175251,3405,185,3590,18.405405405405407
175272,1422,97,1519,14.65979381443299
175283,2182,112,2294,19.482142857142858
175292,3700,307,4007,12.052117263843648
175295,3004,272,3276,11.044117647058824
175316,2760,107,2867,25.79439252336449
175323,3940,94,4034,41.91489361702128
175326,3155,155,3310,20.35483870967742
175327,3082,140,3222,22.01428571428572
175331,2233,229,2462,9.751091703056767
175332,3227,123,3350,26.235772357723576
175339,645,112,757,5.758928571428571
175350,2716,212,2928,12.81132075471698
175351,2708,198,2906,13.676767676767676
175374,511,57,568,8.964912280701755
175376,1334,184,1518,7.25
175385,2402,361,2763,6.653739612188366
175386,3303,234,3537,14.115384615384617
175393,3904,139,4043,28.0863309352518
175397,2950,48,2998,61.458333333333336
175401,2978,195,3173,15.271794871794873
175410,3366,261,3627,12.89655172413793
175418,84,3274,3358,0.0256566890653634
175434,2520,131,2651,19.236641221374047
175438,2155,330,2485,6.53030303030303
175452,3298,134,3432,24.611940298507463
175454,2996,270,3266,11.096296296296297
175455,3063,250,3313,12.252
175505,3581,149,3730,24.033557046979865
175524,2589,117,2706,22.128205128205128
175536,1679,72,1751,23.319444444444443
175537,1804,209,2013,8.631578947368421
175539,2669,89,2758,29.98876404494382
175540,3578,88,3666,40.65909090909091
175541,1000,247,1247,4.048582995951417
175545,1708,244,1952,7.0
175554,3523,131,3654,26.893129770992367
175581,373,128,501,2.9140625
175590,3703,50,3753,74.06
175596,2929,273,3202,10.728937728937728
175610,3458,187,3645,18.49197860962567
175630,3358,171,3529,19.6374269005848
175655,706,773,1479,0.9133247089262612
175658,3708,70,3778,52.97142857142857
175673,1669,116,1785,14.387931034482758
175675,2112,188,2300,11.23404255319149
175685,3273,124,3397,26.39516129032258
175709,633,3399,4032,0.1862312444836716
175711,3598,127,3725,28.33070866141732
175720,702,112,814,6.267857142857143
175725,2958,144,3102,20.541666666666668
175729,1357,101,1458,13.435643564356436
175734,2368,149,2517,15.89261744966443
175743,3923,151,4074,25.980132450331126
175745,2326,154,2480,15.103896103896105
175746,3387,117,3504,28.94871794871795
175755,3496,138,3634,25.33333333333333
175757,3682,299,3981,12.31438127090301
175760,3800,241,4041,15.767634854771783
175769,925,85,1010,10.882352941176473
175775,3820,219,4039,17.442922374429223
175784,3566,160,3726,22.2875
175809,3552,242,3794,14.677685950413224
175812,3568,272,3840,13.117647058823527
175815,1522,246,1768,6.186991869918699
175820,1996,96,2092,20.791666666666668
175841,1966,123,2089,15.983739837398376
175844,2491,268,2759,9.294776119402986
175851,1871,415,2286,4.508433734939759
175861,3236,108,3344,29.96296296296296
175866,3355,85,3440,39.47058823529412
175867,2811,646,3457,4.351393188854489
175876,2741,203,2944,13.502463054187192
175882,4014,69,4083,58.17391304347826
175890,3426,399,3825,8.586466165413533
175895,3775,153,3928,24.67320261437909
175896,1741,162,1903,10.746913580246911
175901,3642,34,3676,107.11764705882354
175912,3233,156,3389,20.72435897435897
175913,1912,123,2035,15.544715447154472
175928,3226,213,3439,15.145539906103286
175935,3825,221,4046,17.307692307692307
175937,1849,379,2228,4.878627968337731
175956,1519,42,1561,36.16666666666666
175960,1661,185,1846,8.978378378378379
175970,3518,211,3729,16.672985781990523
175979,85,1958,2043,0.04341164453524
175985,3372,191,3563,17.654450261780106
175987,1281,1433,2714,0.8939288206559665
175990,3675,113,3788,32.52212389380531
176008,2195,184,2379,11.929347826086955
176012,2339,83,2422,28.180722891566266
176022,2877,202,3079,14.242574257425742
176049,790,302,1092,2.615894039735099
176052,3636,103,3739,35.300970873786405
176086,2141,145,2286,14.76551724137931
176089,3070,77,3147,39.87012987012987
176094,2609,162,2771,16.104938271604937
176118,3982,99,4081,40.22222222222222
176123,3306,332,3638,9.957831325301203
176127,2432,221,2653,11.004524886877828
176138,1411,89,1500,15.853932584269662
176144,1733,381,2114,4.548556430446194
176159,1684,152,1836,11.078947368421051
176168,3053,153,3206,19.954248366013072
176186,3020,221,3241,13.665158371040723
176213,2981,249,3230,11.971887550200805
176231,3717,286,4003,12.996503496503497
176240,2922,118,3040,24.76271186440678
176243,3840,246,4086,15.609756097560975
176261,302,1039,1341,0.2906641000962464
176263,3287,139,3426,23.64748201438849
176267,2573,212,2785,12.13679245283019
176276,2457,330,2787,7.445454545454545
176310,3387,420,3807,8.064285714285715
176311,2563,106,2669,24.17924528301887
176313,2840,412,3252,6.893203883495145
176334,1180,67,1247,17.611940298507463
176342,3888,172,4060,22.6046511627907
176347,550,2267,2817,0.2426113806793118
176367,3416,272,3688,12.558823529411764
176371,3380,149,3529,22.684563758389263
176376,2809,132,2941,21.28030303030303
176380,3269,348,3617,9.39367816091954
176401,3303,220,3523,15.013636363636364
176429,2679,234,2913,11.448717948717947
176443,2627,76,2703,34.56578947368421
176448,3646,267,3913,13.655430711610489
176452,2108,173,2281,12.184971098265896
176461,2621,161,2782,16.279503105590063
176464,2894,268,3162,10.798507462686567
176466,2678,241,2919,11.112033195020746
176467,3764,293,4057,12.84641638225256
176481,1778,683,2461,2.603221083455344
176482,3678,348,4026,10.56896551724138
176488,1390,106,1496,13.11320754716981
176497,1827,140,1967,13.05
176498,3030,172,3202,17.61627906976744
176503,125,2682,2807,0.046607009694258
176504,49,3716,3765,0.0131862217438105
176509,3940,108,4048,36.48148148148148
176514,3946,105,4051,37.58095238095238
176520,2216,186,2402,11.913978494623656
176521,2225,59,2284,37.71186440677966
176522,3391,273,3664,12.421245421245422
176523,2690,301,2991,8.93687707641196
176529,2489,162,2651,15.364197530864198
176536,3140,179,3319,17.54189944134078
176539,2316,226,2542,10.247787610619469
176551,3625,223,3848,16.255605381165918
176557,3135,83,3218,37.7710843373494
176567,3125,317,3442,9.858044164037857
176584,3605,75,3680,48.06666666666667
176591,3200,161,3361,19.875776397515526
176600,1160,261,1421,4.444444444444445
176602,2153,350,2503,6.151428571428571
176604,3127,143,3270,21.867132867132867
176609,3623,225,3848,16.102222222222224
176621,3246,369,3615,8.796747967479675
176628,2588,148,2736,17.486486486486488
176634,963,161,1124,5.9813664596273295
176645,3841,235,4076,16.34468085106383
176648,2821,298,3119,9.466442953020136
176658,2813,77,2890,36.532467532467535
176662,1549,137,1686,11.306569343065693
176664,3394,145,3539,23.406896551724135
176705,1507,398,1905,3.78643216080402
176706,1652,253,1905,6.529644268774703
176712,3767,261,4028,14.432950191570882
176713,2314,206,2520,11.233009708737864
176722,3291,124,3415,26.54032258064516
176727,3246,250,3496,12.984
176730,3631,248,3879,14.641129032258064
176734,2008,118,2126,17.016949152542374
176762,2177,68,2245,32.01470588235294
176774,1358,259,1617,5.243243243243243
176787,1910,55,1965,34.72727272727273
176789,3261,157,3418,20.770700636942674
176811,2143,66,2209,32.46969696969697
176816,2426,116,2542,20.91379310344828
176827,2095,205,2300,10.21951219512195
176831,2381,31,2412,76.80645161290323
176834,1396,119,1515,11.731092436974787
176845,2871,166,3037,17.295180722891565
176854,3509,77,3586,45.57142857142857
176867,2224,382,2606,5.821989528795812
176870,2380,88,2468,27.045454545454547
176878,3249,239,3488,13.594142259414228
176884,2309,174,2483,13.270114942528735
176889,1959,284,2243,6.897887323943662
176891,2468,271,2739,9.1070110701107
176896,2244,197,2441,11.390862944162436
176899,3483,258,3741,13.5
176902,3724,161,3885,23.130434782608692
176903,2894,156,3050,18.55128205128205
176919,3456,118,3574,29.28813559322034
176921,1661,411,2072,4.041362530413625
176944,3106,150,3256,20.706666666666667
176945,55,3669,3724,0.0149904606159716
176955,1478,129,1607,11.457364341085272
176956,2967,271,3238,10.948339483394834
176968,2527,157,2684,16.095541401273884
176974,1556,138,1694,11.27536231884058
176982,1846,187,2033,9.871657754010696
176996,2926,166,3092,17.626506024096386
177010,2125,190,2315,11.18421052631579
177014,1429,86,1515,16.61627906976744
177018,3953,91,4044,43.43956043956044
177025,3764,179,3943,21.027932960893853
177047,3287,105,3392,31.304761904761904
177050,1171,212,1383,5.523584905660377
177054,3396,288,3684,11.791666666666666
177059,3374,127,3501,26.566929133858267
177060,1409,89,1498,15.831460674157304
177064,2054,321,2375,6.398753894080997
177082,3218,160,3378,20.1125
177083,3477,192,3669,18.109375
177088,2266,81,2347,27.97530864197531
177096,3261,276,3537,11.815217391304348
177111,3061,233,3294,13.13733905579399
177127,2507,184,2691,13.625
177141,3975,117,4092,33.97435897435897
177148,1013,130,1143,7.792307692307692
177149,2005,128,2133,15.6640625
177153,3807,182,3989,20.917582417582416
177161,3657,86,3743,42.52325581395349
177168,3574,110,3684,32.49090909090909
177169,1926,195,2121,9.876923076923076
177179,2202,190,2392,11.589473684210526
177189,308,1603,1911,0.1921397379912663
177190,1075,2889,3964,0.3721010730356525
177198,2772,217,2989,12.774193548387096
177218,3082,152,3234,20.276315789473685
177225,3634,138,3772,26.33333333333333
177227,3609,123,3732,29.341463414634145
177228,3740,130,3870,28.76923076923077
177240,2510,318,2828,7.8930817610062896
177243,3078,341,3419,9.026392961876834
177248,1242,129,1371,9.627906976744184
177250,614,787,1401,0.7801778907242694
177252,2544,213,2757,11.943661971830986
177266,3227,306,3533,10.545751633986928
177270,1473,164,1637,8.981707317073171
177276,3707,93,3800,39.86021505376344
177297,3412,193,3605,17.678756476683937
177298,3378,304,3682,11.111842105263158
177311,3337,119,3456,28.04201680672269
177319,3311,80,3391,41.3875
177321,3103,176,3279,17.630681818181817
177331,1973,39,2012,50.58974358974359
177332,3620,264,3884,13.712121212121213
177341,3801,150,3951,25.34
177345,3059,58,3117,52.741379310344826
177349,988,236,1224,4.186440677966102
177350,1475,307,1782,4.804560260586319
177355,1588,128,1716,12.40625
177364,1607,120,1727,13.391666666666667
177366,265,3729,3994,0.0710646285867524
177373,3403,253,3656,13.450592885375494
177377,2412,168,2580,14.357142857142858
177385,3512,361,3873,9.728531855955678
177391,1773,106,1879,16.72641509433962
177411,3657,259,3916,14.11969111969112
177419,1533,174,1707,8.810344827586206
177424,593,88,681,6.738636363636363
177425,1407,189,1596,7.444444444444445
177426,1412,498,1910,2.835341365461848
177455,3646,235,3881,15.514893617021276
177456,2761,110,2871,25.1
177471,2241,163,2404,13.748466257668712
177482,453,146,599,3.102739726027397
177483,2194,88,2282,24.931818181818183
177496,2333,161,2494,14.490683229813664
177508,3320,119,3439,27.899159663865547
177518,3633,98,3731,37.07142857142857
177525,2683,99,2782,27.1010101010101
177526,1152,165,1317,6.9818181818181815
177534,73,3789,3862,0.0192662971760358
177559,1690,70,1760,24.142857142857142
177576,3633,227,3860,16.004405286343612
177594,3088,40,3128,77.2
177606,2656,69,2725,38.492753623188406
177609,3793,94,3887,40.35106382978724
177627,3838,221,4059,17.36651583710407
177641,3530,190,3720,18.57894736842105
177648,3098,129,3227,24.015503875968992
177651,3723,359,4082,10.370473537604456
177655,1893,97,1990,19.51546391752577
177679,1854,166,2020,11.16867469879518
177687,1641,137,1778,11.978102189781024
177689,3232,238,3470,13.579831932773107
177695,3392,108,3500,31.40740740740741
177696,3027,206,3233,14.694174757281552
177698,2360,97,2457,24.329896907216494
177701,987,152,1139,6.493421052631579
177706,1631,190,1821,8.58421052631579
177710,3378,298,3676,11.335570469798656
177713,3423,138,3561,24.80434782608696
177715,3632,135,3767,26.903703703703705
177717,3760,109,3869,34.4954128440367
177718,3229,92,3321,35.09782608695652
177731,711,211,922,3.3696682464454977
177733,3603,132,3735,27.295454545454547
177741,3507,347,3854,10.106628242074928
177751,3147,393,3540,8.007633587786259
177755,1932,248,2180,7.790322580645161
177763,56,430,486,0.1302325581395348
177788,3488,166,3654,21.012048192771083
177796,3586,357,3943,10.044817927170868
177804,2184,150,2334,14.56
177811,1252,132,1384,9.484848484848484
177812,3785,162,3947,23.3641975308642
177817,3657,302,3959,12.109271523178808
177837,1799,346,2145,5.199421965317919
177850,3336,77,3413,43.324675324675326
177852,1403,285,1688,4.922807017543859
177855,2906,676,3582,4.298816568047338
177868,2539,138,2677,18.39855072463768
177870,3688,226,3914,16.31858407079646
177875,3184,354,3538,8.994350282485875
177877,2382,113,2495,21.079646017699115
177884,3684,112,3796,32.892857142857146
177889,1656,140,1796,11.82857142857143
177890,2556,201,2757,12.71641791044776
177907,3149,47,3196,67.0
177917,3810,162,3972,23.51851851851852
177929,3833,105,3938,36.50476190476191
177930,1417,104,1521,13.625
177933,3041,60,3101,50.68333333333333
177934,1772,148,1920,11.972972972972974
177942,2425,89,2514,27.247191011235955
177959,1,3992,3993,0.000250501002004
177971,2255,79,2334,28.54430379746836
177986,3503,121,3624,28.950413223140497
177994,2536,214,2750,11.850467289719626
177999,1215,309,1524,3.932038834951456
178017,2764,205,2969,13.482926829268292
178028,3529,113,3642,31.23008849557522
178041,3709,208,3917,17.83173076923077
178061,2978,263,3241,11.32319391634981
178079,1411,66,1477,21.37878787878788
178094,3870,134,4004,28.88059701492537
178108,1591,175,1766,9.09142857142857
178118,3446,100,3546,34.46
178133,2644,119,2763,22.218487394957982
178135,3755,190,3945,19.76315789473684
178141,3647,70,3717,52.1
178142,2333,45,2378,51.84444444444444
178145,3496,127,3623,27.52755905511811
178146,2073,271,2344,7.649446494464945
178149,3179,127,3306,25.03149606299213
178158,3469,118,3587,29.39830508474576
178159,1848,136,1984,13.588235294117649
178162,3546,277,3823,12.8014440433213
178167,3453,189,3642,18.26984126984127
178169,2867,128,2995,22.3984375
178174,3575,214,3789,16.705607476635514
178176,2546,186,2732,13.688172043010752
178177,4007,41,4048,97.73170731707316
178180,2550,96,2646,26.5625
178199,2925,330,3255,8.863636363636363
178209,341,3637,3978,0.0937585922463568
178229,1104,214,1318,5.158878504672897
178230,3489,71,3560,49.140845070422536
178231,3199,219,3418,14.60730593607306
178238,3630,131,3761,27.709923664122137
178244,3048,198,3246,15.393939393939394
178254,4017,66,4083,60.86363636363637
178256,2275,158,2433,14.39873417721519
178259,3612,232,3844,15.56896551724138
178269,3593,94,3687,38.223404255319146
178270,2407,96,2503,25.072916666666668
178273,2728,159,2887,17.157232704402517
178278,3364,249,3613,13.51004016064257
178291,3379,166,3545,20.35542168674699
178299,2453,191,2644,12.842931937172777
178306,1825,202,2027,9.034653465346535
178341,3035,95,3130,31.94736842105263
178344,2847,235,3082,12.114893617021275
178351,971,122,1093,7.959016393442623
178353,2850,146,2996,19.52054794520548
178384,3133,106,3239,29.556603773584907
178389,3308,196,3504,16.877551020408163
178392,3905,68,3973,57.4264705882353
178393,1175,115,1290,10.217391304347826
178396,1428,138,1566,10.347826086956522
178397,68,2505,2573,0.0271457085828343
178400,3067,254,3321,12.0748031496063
178401,3768,151,3919,24.95364238410596
178405,2912,180,3092,16.177777777777777
178408,1,4056,4057,0.0002465483234714
178419,2907,221,3128,13.153846153846152
178420,1238,190,1428,6.515789473684211
178429,804,374,1178,2.149732620320856
178443,2585,100,2685,25.85
178445,2442,392,2834,6.229591836734694
178448,2190,71,2261,30.84507042253521
178459,2168,213,2381,10.178403755868544
178481,2087,174,2261,11.994252873563218
178493,241,1175,1416,0.2051063829787234
178508,2558,139,2697,18.402877697841728
178533,2305,298,2603,7.73489932885906
178535,3136,167,3303,18.77844311377245
178547,3586,133,3719,26.962406015037597
178549,2487,215,2702,11.567441860465117
178552,3892,144,4036,27.02777777777778
178554,3306,171,3477,19.33333333333333
178574,3429,325,3754,10.55076923076923
178579,1600,112,1712,14.285714285714286
178580,3502,148,3650,23.66216216216216
178591,3692,226,3918,16.336283185840706
178603,3760,95,3855,39.578947368421055
178607,1906,263,2169,7.247148288973384
178618,3514,212,3726,16.57547169811321
178632,1920,282,2202,6.808510638297872
178637,3016,165,3181,18.27878787878788
178640,3124,164,3288,19.04878048780488
178661,2695,136,2831,19.81617647058824
178668,2332,136,2468,17.147058823529413
178669,2617,119,2736,21.991596638655466
178685,91,3548,3639,0.0256482525366403
178710,3514,413,3927,8.508474576271187
178723,99,3918,4017,0.0252679938744257
178724,2540,126,2666,20.15873015873016
178735,3259,169,3428,19.28402366863905
178739,3405,394,3799,8.642131979695431
178740,1462,341,1803,4.287390029325513
178755,2658,51,2709,52.11764705882353
178773,2463,34,2497,72.44117647058823
178783,1733,35,1768,49.51428571428571
178784,671,2615,3286,0.2565965583173996
178793,3229,228,3457,14.162280701754383
178795,3006,181,3187,16.607734806629836
178801,3804,181,3985,21.01657458563536
178810,1148,364,1512,3.1538461538461537
178815,72,1962,2034,0.036697247706422
178830,3539,240,3779,14.745833333333334
178838,2262,244,2506,9.270491803278688
178842,1405,103,1508,13.640776699029129
178852,3188,82,3270,38.8780487804878
178864,3432,306,3738,11.215686274509803
178867,2540,180,2720,14.11111111111111
178868,2247,163,2410,13.785276073619633
178873,2093,211,2304,9.919431279620854
178875,2105,119,2224,17.689075630252102
178880,2960,271,3231,10.92250922509225
178881,2390,220,2610,10.863636363636363
178890,3672,309,3981,11.883495145631068
178891,2964,205,3169,14.458536585365854
178892,3136,139,3275,22.56115107913669
178910,2564,147,2711,17.4421768707483
178915,3675,186,3861,19.758064516129032
178920,3488,489,3977,7.132924335378323
178924,2131,194,2325,10.984536082474229
178928,2249,257,2506,8.750972762645915
178939,2381,227,2608,10.48898678414097
178940,2839,256,3095,11.08984375
178961,2521,189,2710,13.33862433862434
178973,3898,139,4037,28.0431654676259
178984,3037,190,3227,15.98421052631579
178985,3922,163,4085,24.06134969325153
178989,3243,116,3359,27.95689655172414
178993,3478,153,3631,22.73202614379085
179004,2914,127,3041,22.944881889763774
179013,2400,155,2555,15.483870967741936
179022,2535,73,2608,34.726027397260275
179028,3488,240,3728,14.533333333333331
179032,2856,146,3002,19.56164383561644
179034,3376,179,3555,18.860335195530727
179043,1981,91,2072,21.76923076923077
179060,2813,151,2964,18.62913907284768
179066,3907,146,4053,26.76027397260274
179075,3115,148,3263,21.0472972972973
179082,3311,210,3521,15.766666666666667
179090,3740,199,3939,18.79396984924623
179095,2353,114,2467,20.640350877192983
179096,2066,25,2091,82.64
179108,3384,106,3490,31.92452830188679
179122,2391,181,2572,13.209944751381215
179127,1886,147,2033,12.829931972789115
179129,3151,190,3341,16.58421052631579
179137,1698,271,1969,6.265682656826568
179144,2850,167,3017,17.065868263473053
179169,2564,139,2703,18.446043165467625
179174,2723,55,2778,49.50909090909091
179180,1540,142,1682,10.845070422535212
179183,3653,85,3738,42.976470588235294
179184,3846,114,3960,33.73684210526316
179190,697,140,837,4.978571428571429
179198,1,1454,1455,0.0006877579092159
179226,3159,113,3272,27.95575221238938
179232,3899,192,4091,20.307291666666668
179241,1891,109,2000,17.34862385321101
179262,2675,182,2857,14.697802197802195
179265,3105,133,3238,23.345864661654137
179275,3736,105,3841,35.58095238095238
179277,2288,266,2554,8.601503759398497
